id,Summary,Status,Type,Owner,Priority,Milestone,Component,Version,Severity,Created,Modified,Parent ID,Points,Reviewer,Reporter,Keywords
15164,"""Print to file"" saves filename and most recent printer in prefs",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,5 mar. 2015 12:51:40,6 dic. 2017 04:50:54,,,,mikeperry,tbb-disk-leak
15214,networkstatus_compute_consensus() is unreasonably large and should be refactored,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: unspecified,Normal,10 mar. 2015 15:00:15,16 jun. 2017 16:59:53,,,,andrea,tor-client refactor technical-debt intro
15229,Design document for chutney2,new,defect,,Medium,,Core Tor/Chutney,,Normal,11 mar. 2015 18:33:35,6 dic. 2017 04:50:54,,,,nickm,SponsorS
15232,Specify a potential TLS-replacing protocol for future use in Tor.,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.7,Normal,11 mar. 2015 18:38:34,16 jun. 2017 17:00:23,,large,,nickm,"SponsorZ, needs-proposal, spec sponsor3-maybe"
15237,Improve tooling and usability for approved-routers file and its allies,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,11 mar. 2015 19:30:22,25 may. 2017 14:47:18,#13059,,,nickm,"needs-design, tor-dirauth"
15239,"Add hyperlinks in tor circuit display to show ""more info"" about relays",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,11 mar. 2015 21:19:25,6 dic. 2017 04:50:54,,,,arthuredelstein,"tbb-circuit-display, tbb-usability"
15289,Tor Browser doesn't close/exit correctly,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,16 mar. 2015 09:12:39,6 dic. 2017 04:50:54,,,,remus,
15302,Tor browser doesn't recognize change of network interface which provides internet,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,17 mar. 2015 00:02:06,6 dic. 2017 04:50:54,,,,krichter,
15443,decompression bomb,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,23 mar. 2015 13:06:57,6 dic. 2017 04:50:54,,,,ousado,
15456,Prevent incremental updates from failing for Linux hackers,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,24 mar. 2015 22:06:57,4 feb. 2019 10:14:18,,,,mikeperry,tbb-update
15473,JS Date object reveals OS type,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 mar. 2015 18:14:31,22 mar. 2019 07:56:44,,,,arthuredelstein,tbb-fingerprinting-os
15474,Quantize innerWidth/Height when pages are zoomed,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 mar. 2015 21:02:37,6 dic. 2017 04:50:54,,,,arthuredelstein,"tbb-fingerprinting-resolution, tbb-torbutton"
15505,http://www.payless.com/womens/work-safety-shoes/,new,defect,,Medium,HTTPS-E next Chrome release,HTTPS Everywhere/HTTPS Everywhere: Chrome,,Normal,29 mar. 2015 20:43:03,6 dic. 2017 04:50:54,,,,cypherpunks,
15514,Trim the NoScript whitelist,assigned,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,30 mar. 2015 20:20:41,26 oct. 2017 10:46:49,,,,mikeperry,"tbb-security, noscript"
15532,Tor Browser 4.5 displays signature validation error during update,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,1 abr. 2015 05:33:36,4 feb. 2019 10:14:18,,,,mikeperry,"tbb-firefox-patch, ff38-esr, tbb-update"
15535,Window unstable,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,1 abr. 2015 10:11:34,6 dic. 2017 04:50:54,,,,bernie.allen,
15537,Tor Browser 4.5a5 fails to maximize,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,1 abr. 2015 11:41:37,28 ene. 2017 07:47:35,#14429,,,mrphs,"tbb-usability, tbb-torbutton"
15560,4.5a5 intruduces problems with full screen (+random flickering?),new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 abr. 2015 17:13:27,6 dic. 2017 04:50:54,,,,cypherpunks,
15569,Web Notification API icons get no first party,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,3 abr. 2015 05:14:54,23 may. 2017 14:35:17,,,,arthuredelstein,tbb-linkability
15589,bug in app selection for transproxy,new,defect,n8fr8,Medium,,Applications/Orbot,,Normal,5 abr. 2015 00:57:31,6 dic. 2017 04:50:54,,,,SelfDestruct,
15607,Tor log dates imprecise,needs_revision,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,6 abr. 2015 18:46:04,16 jun. 2017 17:18:01,,,,atagar,tor-client tor-relay log usability needs-design
15618,Tried to establish rendezvous on non-OR circuit with purpose Acting as rendevous (pending),needs_information,defect,dgoulet,Medium,Tor: unspecified,Core Tor/Tor,,Normal,7 abr. 2015 14:58:03,4 ene. 2019 15:14:08,,1,,asn,tor-hs needs-insight needs-diagnosis
15636,HTTPS doesn't work with HBO,new,defect,,Medium,,HTTPS Everywhere/HTTPS Everywhere: Chrome,,Normal,8 abr. 2015 15:32:47,6 dic. 2017 04:50:54,,,,cypherpunks,
15660,[feature suggestion] Need signal to totally switch to the new set of circuits,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,12 abr. 2015 23:11:19,16 jun. 2017 17:25:36,,small,,yurivict271,security needs-design tor-client
15687,Make Tor Browser work with AppLocker,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,14 abr. 2015 12:25:43,17 nov. 2018 06:47:37,,,,gk,"tbb-security, tbb-usability-stoppoint-app"
15692,'GETINFO config-file' command on ControlPort returns the standard torrc file when it was overridden in the command line,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.6.6,Normal,15 abr. 2015 00:02:07,16 jun. 2017 17:27:56,,small,,yurivict271,tor-control correctness easy
15713,toggling DisableNetwork during bootstrap causes delay,accepted,defect,arma,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.6.6,Normal,17 abr. 2015 14:31:55,3 nov. 2017 08:47:30,,,,mcs,"tor-client, bootstrap, delay, sponsor8-maybe, tbb-needs"
15715,"spurious ""Network is unreachable"" error after setting DisableNetwork=1",accepted,defect,arma,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.6.6,Normal,17 abr. 2015 14:49:14,3 nov. 2017 08:47:30,,small,,mcs,"tor-client, bootstrap, sponsor8-maybe, disablenetwork, tbb-needs"
15763,Need whitelist entry for www.fark.com and total.fark.com,reopened,defect,,Medium,HTTPS-E next Chrome release,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,21 abr. 2015 19:24:33,12 mar. 2018 21:07:42,,,,bit0mike,
15770,Write tests for security.nocertdb fixes,new,defect,cypherpunks,Medium,,Applications/Quality Assurance and Testing,,Normal,22 abr. 2015 09:12:11,6 dic. 2017 04:50:54,,,,gk,
15785,New proxy settings don't close old TLS connections,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,23 abr. 2015 16:15:54,16 jun. 2017 17:32:42,,,,arma,tor-client proxy setting configuration torrc consistency
15793,http://www.geoportail.gouv.fr/accueil not working with rule Adobe.com,new,defect,,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,24 abr. 2015 12:49:16,6 dic. 2017 04:50:54,,,,cypherpunks,httpse-ruleset-bug
15797,Add some explanation of certificate storage being disabled,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,24 abr. 2015 17:05:26,31 ene. 2019 14:24:04,,,,supermario,tbb-usability
15799,Find out why different instances may report different timestamps in last_changed_address_or_port,assigned,defect,metrics-team,Medium,,Metrics/Onionoo,,Normal,24 abr. 2015 17:51:20,6 nov. 2017 20:22:12,,,,cypherpunks,
15802,add automated tests for svg.in-content.enabled,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 abr. 2015 02:02:33,2 jul. 2018 14:37:11,,,,mcs,"tbb-testcase, ff60-esr"
15825,webgl.disable-extensions true about:config setting may allow DoS and breaks websites,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 abr. 2015 15:41:04,7 feb. 2019 09:03:03,,,,cypherpunks,"tbb-security, tbb-fingerprinting"
15842,Refactor and upstream patch for #10280,assigned,defect,gk,Medium,,Applications/Tor Browser,,Normal,28 abr. 2015 09:03:37,28 oct. 2016 11:38:57,,,,cypherpunks,TorBrowserTeam201608
15876,bwauth: load certs from disk,new,defect,,Medium,,Core Tor/Torflow,,Normal,30 abr. 2015 12:23:41,12 dic. 2017 01:17:35,,,,weasel,
15882,Tor Browser shows up as Firefox in Ubuntu dash/launcher,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,30 abr. 2015 16:41:41,20 sep. 2017 08:32:16,,,,cypherpunks,tbb-branding
15908,Compose key doesn't work when GTK_IM_MODULE=xim,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 may. 2015 21:45:06,6 dic. 2017 04:50:54,,,,lunar,"tbb-usability, tbb-4.5-regression"
15930,Orbot fails to connect using VPN Mode (using Outbound Proxy),new,defect,n8fr8,Medium,,Applications/Orbot,,Normal,5 may. 2015 15:19:15,7 abr. 2016 11:13:21,,,,ronelm2000,orbot-15.0.0-rc3
15938,HS descriptor cache leaks timing information to local users,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,6 may. 2015 16:51:34,16 jun. 2017 17:33:44,,,,teor,"tor-hs, tor-client needs-design maybe-bad-idea"
15949,"Can we migrate internal SVN to a document store, wiki, or set of git repositories?",needs_information,defect,tor-gitadm,Medium,,Internal Services/Service - git,,Normal,7 may. 2015 13:55:29,13 abr. 2019 08:59:36,,,,nickm,
15954,Canvas permission and HTTP auth still use FQDN isolation,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 may. 2015 23:34:36,4 mar. 2017 23:46:58,,,,mikeperry,"tbb-usability-website, tbb-linkability"
15965,*.senate.gov does not always support HTTPS,assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,8 may. 2015 20:38:22,19 jun. 2018 02:32:53,,,,cypherpunks,httpse-ruleset-bug
15996,Problems with Tor Browser testsuite and Xdummy on Fedora 21,new,defect,boklm,Medium,,Applications/Quality Assurance and Testing,,Normal,11 may. 2015 17:57:55,6 dic. 2017 04:50:54,,,,boklm,
16016,extrainfo_insert(): Bug: No entry found in extrainfo map.,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,14 may. 2015 00:01:25,24 dic. 2017 09:43:50,,medium,,arma,tor-relay extrainfo warning annoying
16025,Potential anonymity leak in Tor Browser Bundle via Key Map,new,defect,tbb-team,Medium,,Applications/Tor Browser,Tor: unspecified,Normal,14 may. 2015 19:50:55,6 dic. 2017 04:50:54,,,,cypherpunks,
16027,APPLICATION_VERIFIER_NETWORKING_WSA_NOT_INITIALIZED in tor (via torbrowser 4.5.1),needs_information,defect,tbb-team,Medium,Tor: unspecified,Core Tor/Tor,,Normal,14 may. 2015 22:33:43,7 jul. 2017 14:14:09,,,,ariccio,"Application Verifier, WSA_NOT_INITIALIZED"
16055,Unable to get TorBrowser 4.5.1 to use anything except local Tor instance,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,16 may. 2015 17:47:50,6 dic. 2017 04:50:54,,,,TBUser39,
16057,mention overwriting of NoScript settings when security level is changed,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,16 may. 2015 18:43:06,6 dic. 2017 04:50:54,,,,krichter,
16074,shop.lenovo.com won't run properly with Https Everywhere running,assigned,defect,legind,Medium,,HTTPS Everywhere/HTTPS Everywhere: Chrome,,Normal,17 may. 2015 21:43:38,19 jun. 2018 02:32:53,,,,cypherpunks,
16080,torbrowser 4.5.1 and dns,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,18 may. 2015 04:33:16,12 dic. 2015 23:25:40,,,,cypherpunks,
16086,Sites added to NoScript's Permanent Whitelist are lost on browser restart with High security level,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,18 may. 2015 15:46:55,6 dic. 2017 04:50:54,,,,axujek,
16110,Improve Time Resolution Defense,needs_review,defect,mikeperry,Medium,,Applications/Tor Browser,,Normal,19 may. 2015 05:44:41,20 may. 2019 16:41:53,,,,mikeperry,tbb-fingerprinting-time-highres
16123,No videos on www.haz.de with Brightcove HTTPS-E rule,assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,19 may. 2015 20:12:33,19 jun. 2018 02:32:53,,,,cypherpunks,httpse-ruleset-bug
16132,Session restore allows fingerprinting of users by choice of open tabs,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,20 may. 2015 11:43:03,6 dic. 2017 04:50:54,#16133,,,vynX,
16149,The newChannel() API is deprecated and broken in Tor Browser based on ESR 60,assigned,defect,gk,Medium,,Applications/Tor Browser,,Normal,21 may. 2015 09:39:27,10 feb. 2018 11:33:31,,,,gk,"tbb-torbutton, ff60-esr"
16158,tor mail update,assigned,defect,sukhbir,Medium,,Archived/Tor Mail,,Normal,22 may. 2015 10:19:47,6 dic. 2017 04:50:54,,,,cypherpunks,
16182,Replacing an older pending vote from this directory (dannenberg.torauth.de),new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Minor,25 may. 2015 13:17:16,20 jun. 2017 18:10:24,,,,arma,tor-dirauth voting needs-diagnosis
16187,Using GreD to get the path to libnss3.dylib is broken since Firefox 35,assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,25 may. 2015 16:07:32,19 jun. 2018 02:32:53,,,,gk,
16212,Certificat-Autority-Handling is broken,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,27 may. 2015 12:12:13,6 dic. 2017 04:50:54,,,,DaB.,
16220,Torbutton/Torlauncher flips out if TOR_SKIP_LAUCH is set without TOR_SOCKS_PORT,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,27 may. 2015 20:57:00,30 ago. 2016 21:31:51,,,,yawning,
16250,Configuring the Torbutton in Tor Browser 4.5.1 on Mac with VoiceOver does not work!,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,31 may. 2015 15:13:18,6 dic. 2017 04:50:54,,,,tractor1,tbb-usability
16256,wow.zamimg.com Wowhead,assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,1 jun. 2015 15:32:11,19 jun. 2018 02:32:53,,,,cypherpunks,httpse-ruleset-bug
16312,Limit font queries per URL bar domain,needs_information,defect,arthuredelstein,Medium,,Applications/Tor Browser,,Normal,8 jun. 2015 18:20:18,17 may. 2017 18:41:40,#18097,,,arthuredelstein,tbb-fingerprinting-fonts
16323,Compatibility fixes for BWAuths on FreeBSD 10,new,defect,,Medium,,Core Tor/Torflow,,Normal,9 jun. 2015 20:30:28,12 dic. 2017 01:17:35,,,,ioerror,freebsd
16327,NavigatorLanguage API needs a testcase for intl pref,assigned,defect,boklm,Medium,,Applications/Tor Browser,,Normal,10 jun. 2015 00:15:39,6 dic. 2017 04:50:54,,,,mikeperry,tbb-testcase
16350,"tor.pid should be deleted on exit in every case possible, like assert termination, and catchable signals",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,11 jun. 2015 00:45:53,20 jun. 2017 18:34:53,,3,,yurivict271,tor-relay cleanup
16364,"Add an option to resize the browser window to the ""safe default""",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,13 jun. 2015 21:33:31,16 abr. 2019 13:50:06,,,,cypherpunks,"tbb-usability, tbb-fingerprinting-resolution"
16386,Chutney generates network with no bandwidth weights,needs_information,defect,,Medium,,Core Tor/Chutney,,Normal,16 jun. 2015 12:04:20,22 nov. 2018 01:06:29,,,,asn,SponsorS
16392,If Orbot has just been installed it cannot be started by org.torproject.android.START_TOR,new,defect,n8fr8,Medium,,Applications/Orbot,,Normal,17 jun. 2015 13:38:36,6 dic. 2017 04:50:54,,,,dschuermann,
16394,orbot bug for HTC One M9,new,defect,n8fr8,Medium,,Applications/Orbot,,Normal,17 jun. 2015 16:16:52,6 dic. 2017 04:50:54,,,,guardianofroin,"Connectivity, bug, error"
16395,Circuit isolation by SOCKS proxy may be breaking other proxies or non-proxies,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,17 jun. 2015 22:53:58,6 dic. 2017 04:50:54,,,,GigabyteProductions,
16417,DEP/ASLR missing on some Tor Browser (Pluggable Transports) binaries on Windows,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,22 jun. 2015 16:40:56,6 sep. 2017 09:41:37,,,,boklm,"tbb-security, tbb-rbm"
16442,Clean up errors in our error console,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 jun. 2015 02:54:17,6 dic. 2017 04:50:54,,,,mikeperry,ff38-esr
16453,View Source doesn't work on Tor Browser with HTTP AUTH,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,27 jun. 2015 12:46:21,19 dic. 2016 08:43:53,,,,BenjaminSonntag,"tbb-firefox-patch, tbb-usability-website"
16456,screen size fingerprint with findbar panel/bookmarks toolbar,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,28 jun. 2015 12:21:46,22 mar. 2019 08:45:21,,,,tmpAnon,tbb-fingerprinting-resolution
16465,windows get resized when not desired,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,30 jun. 2015 23:42:30,21 ago. 2017 11:09:20,,,,arthuredelstein,tbb-usability
16486,about:cache page (disk entry) is confusing in Tor Browser,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 jul. 2015 08:44:42,17 oct. 2016 16:52:23,,,,gk,
16487,Tor Browser has non private browsing mode related cache entries,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 jul. 2015 08:48:58,8 nov. 2016 09:18:16,,,,gk,
16541,Tor Browser 5.0a3 fails to maximize in Slackware 14.1 and XFCE 4.10,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,10 jul. 2015 00:23:15,6 dic. 2017 04:50:54,,,,kernelcorn,
16546,Should we move anonbib to the Tor website?,assigned,defect,cypherpunks,Medium,WebsiteV3,Webpages/Website,,Normal,10 jul. 2015 16:02:47,1 ago. 2018 16:20:08,#26836,,,nickm,"defer-new-website, ux-team, research"
16558,Dir auths should vote about Invalid like they do about BadExit,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,12 jul. 2015 04:20:10,20 jun. 2017 19:24:48,#16538,6,,arma,tor-hs tor-dirauth
16559,bwauth code needs to be smarter about failed circuits,assigned,defect,juga,Medium,sbws: unspecified,Core Tor/sbws,,Normal,12 jul. 2015 11:55:28,29 mar. 2019 15:48:06,#29954,,,TvdW,"tor-bwauth, sbws, scanner"
16561,Tor Browser should retry more circuits before giving up for an address,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,12 jul. 2015 14:22:22,6 dic. 2017 04:50:54,,,,s7r,
16562,Harmonize curve25519-signature format with what others are doing,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,12 jul. 2015 15:35:32,13 jul. 2017 21:05:48,,,,nickm,tor-relay x25519 cross-signature needs-design
16569,freshdesk.com doesn't work on https (the domain on the licence doesn't match),assigned,defect,legind,Medium,,HTTPS Everywhere/HTTPS Everywhere: Chrome,Tor: unspecified,Normal,13 jul. 2015 12:33:18,19 jun. 2018 02:32:53,,,,cypherpunks,
16579,(Sandbox) Caught a bad syscall attempt (syscall socket),accepted,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.7.1-alpha,Normal,14 jul. 2015 12:17:43,20 jun. 2017 19:23:01,,small,,cypherpunks,029-backport tor-client tor-relay linux sandbox 32bit
16585,"Long-running activity in scheduler_run() blocks network, creating information leaks",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.6.10,Normal,15 jul. 2015 03:30:01,30 abr. 2019 19:30:57,,,,starlight,tor-client guard side-channel
16607,"Allow SVG for extensions, even on ""high"" security level",needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,17 jul. 2015 01:15:56,20 ene. 2018 17:06:18,,,,mbauer,tbb-usability
16608,"""time published in the consensus network status"" seems to be wrong",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.6.10,Normal,17 jul. 2015 09:25:08,20 jun. 2017 19:21:20,,3,,toralf,unsolved needs-diagnosis tor-relay time
16609,Cloudfront rule stops Shareaholic icons from loading,assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,17 jul. 2015 17:46:27,19 jun. 2018 02:32:53,,,,Pascal,httpse-ruleset-bug
16621,Can we merge torbutton_do_new_identity with Clear Private Data?,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,21 jul. 2015 01:54:56,4 oct. 2016 09:08:02,,,,mikeperry,tbb-torbutton-conversion
